id,mssubclass,mszoning,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,heatingqc,centralair,electrical,1stflrsf,grlivarea,bedroomabvgr,kitchenabvgr,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagequal,garagecond,paveddrive,wooddecksf,fence,saletype,saleprice,houseage,yearsafterremod,totalfullbaths,totalhalfbaths,pool,porch
850,20,RL,16285,2,Lvl,Inside,1,CollgCr,0,1Fam,1Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,1413.0,5,1,1,1430,1430,3,1,Typ,0,0,Attchd,2,605.0,3,3,Y,0,0,0,187100,8.5,7.5,2.0,0.0,0,1
1844,160,FV,3230,4,Lvl,Corner,1,Somerst,0,TwnhsE,2Story,6,5,Gable,4,BrkFace,1129.0,3,PConc,3,1,6,419.0,1,0.0,310.0,4,1,1,729,1458,2,1,Typ,1,2,Detchd,1,440.0,3,3,Y,0,0,0,176000,8.5,8.5,2.0,1.0,0,1
2225,20,RL,21579,3,Lvl,CulDSac,1,Crawfor,0,1Fam,1Story,6,6,Hip,3,None,0.0,3,PConc,3,1,4,813.0,1,0.0,675.0,5,1,1,1488,1488,3,1,Typ,2,4,Attchd,2,552.0,3,3,Y,0,0,0,215000,39.75,39.75,2.0,1.0,0,1
1477,60,RL,8320,4,Lvl,Inside,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,6,490.0,1,0.0,280.0,5,1,1,770,1582,3,1,Typ,0,0,Attchd,2,520.0,3,3,Y,0,0,0,185900,4.75,4.75,2.0,1.0,0,1
399,20,RL,6960,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,4,6,Gable,1,None,0.0,3,CBlock,3,1,5,375.0,4,239.0,250.0,3,1,1,864,864,3,1,Typ,0,0,Detchd,1,660.0,3,3,Y,96,0,0,120500,39.91666666666674,39.91666666666674,1.0,0.0,0,0
2431,60,RL,21930,1,Lvl,Inside,1,Gilbert,0,1Fam,2Story,5,5,Gable,2,None,0.0,3,PConc,4,3,1,0.0,1,0.0,732.0,5,1,1,734,1838,4,1,Typ,1,4,BuiltIn,3,372.0,3,3,Y,100,0,0,192140,1.5833333333332575,1.5833333333332575,2.0,1.0,0,1
1605,20,RL,6600,4,Lvl,Inside,1,Mitchel,0,1Fam,1Story,5,9,Gable,2,None,0.0,4,CBlock,3,1,5,641.0,1,0.0,175.0,5,1,1,816,816,3,1,Typ,1,5,Attchd,1,264.0,3,3,Y,0,3,0,130500,26.833333333333258,0.8333333333332575,1.0,1.0,0,0
897,50,RL,8405,4,Lvl,Inside,1,Edwards,0,1Fam,1.5Fin,4,3,Gable,1,None,0.0,3,Slab,0,0,0,0.0,0,0.0,0.0,3,0,0,1088,1529,4,1,Mod,0,0,Detchd,1,240.0,3,3,N,92,0,0,98000,64.33333333333326,59.33333333333326,2.0,0.0,0,1
1426,20,RL,11778,4,Lvl,Inside,1,CollgCr,0,1Fam,1Story,9,5,Hip,2,Stone,554.0,3,PConc,3,4,6,2085.0,1,0.0,186.0,5,1,1,2276,2276,3,1,Typ,2,4,Attchd,2,1348.0,4,3,Y,0,0,0,475000,0.5,0.5,3.0,0.0,0,1
2240,30,RM,8967,4,Lvl,Corner,1,IDOTRR,0,1Fam,1Story,5,2,Gable,4,None,0.0,2,BrkTil,1,1,1,0.0,1,0.0,961.0,4,1,0,1077,1077,2,1,Maj2,0,0,Detchd,1,338.0,1,1,N,0,0,0,67000,87.91666666666674,57.91666666666674,1.0,0.0,0,0
1706,60,RL,10562,4,Lvl,Inside,1,NridgHt,0,1Fam,2Story,8,5,Gable,2,Stone,300.0,3,PConc,3,1,6,1288.0,1,0.0,294.0,5,1,1,1610,2161,3,1,Typ,1,4,Attchd,3,789.0,3,3,Y,178,0,1,325624,0.9166666666667425,0.9166666666667425,2.0,1.0,0,1
2252,20,RL,12864,3,Lvl,CulDSac,1,Mitchel,0,1Fam,1Story,7,5,Gable,2,None,0.0,3,PConc,3,1,6,1392.0,1,0.0,17.0,5,1,1,1409,1409,1,1,Typ,1,4,Attchd,2,576.0,3,3,Y,0,0,0,245000,5.5833333333332575,5.5833333333332575,2.0,1.0,0,1
1136,20,RL,13695,4,Lvl,Inside,1,SawyerW,0,1Fam,1Story,5,5,Gable,2,None,0.0,3,PConc,3,1,6,646.0,1,0.0,468.0,5,1,1,1114,1114,3,1,Typ,0,0,Detchd,1,576.0,3,3,Y,0,0,0,159000,4.5,4.5,2.0,1.0,0,1
1877,20,RL,10289,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,7,Hip,4,BrkFace,168.0,3,CBlock,3,1,5,836.0,1,0.0,237.0,3,1,1,1073,1073,3,1,Typ,0,0,Attchd,2,515.0,3,3,Y,0,0,0,156000,42.5,42.5,2.0,1.0,0,0
424,20,RL,15431,4,Lvl,Inside,1,NridgHt,0,1Fam,1Story,10,5,Hip,2,Stone,200.0,3,PConc,3,4,6,1767.0,5,539.0,788.0,5,1,1,2402,2402,2,1,Typ,2,4,Attchd,3,672.0,3,3,Y,0,0,0,555000,1.3333333333332575,1.3333333333332575,3.0,0.0,0,1
1182,20,RL,11120,3,Lvl,CulDSac,1,Veenker,0,1Fam,1Story,6,6,Gable,1,None,0.0,3,PConc,3,1,4,660.0,1,0.0,572.0,3,1,1,1232,1232,3,1,Typ,0,0,Attchd,1,516.0,3,3,Y,0,0,0,162500,24.5,24.5,2.0,0.0,0,0
2750,90,RL,9069,4,Lvl,Inside,1,SawyerW,0,Duplex,SFoyer,6,8,Gable,1,None,0.0,4,PConc,3,3,2,261.0,6,1083.0,0.0,4,1,1,1440,1440,2,2,Typ,0,0,Attchd,1,920.0,3,3,Y,288,0,0,224500,13.333333333333258,13.333333333333258,4.0,0.0,0,0
1016,20,RL,47280,3,Lvl,Inside,1,Gilbert,0,1Fam,1Story,6,5,Hip,6,BrkFace,44.0,3,CBlock,3,1,1,0.0,1,0.0,1488.0,4,1,1,1488,1488,3,1,Typ,1,3,Attchd,2,738.0,3,3,Y,0,0,0,133000,58.58333333333326,58.58333333333326,2.0,1.0,0,1
2436,60,RL,7875,4,Lvl,Inside,1,Gilbert,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,783.0,5,1,1,807,1509,3,1,Typ,1,4,Attchd,3,393.0,3,3,Y,0,0,0,180000,3.5833333333332575,3.5833333333332575,2.0,1.0,0,1
1607,20,RL,6600,4,Lvl,Inside,1,Mitchel,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,CBlock,3,1,6,638.0,1,0.0,207.0,4,1,1,845,845,3,1,Typ,0,0,Attchd,1,264.0,3,3,Y,0,0,0,134500,26.583333333333258,3.5833333333332575,1.0,0.0,0,0
2337,60,RL,13682,2,HLS,CulDSac,1,StoneBr,0,1Fam,2Story,10,5,Hip,2,BrkFace,1031.0,3,PConc,3,4,1,0.0,1,0.0,1410.0,5,1,1,1426,2945,3,1,Typ,1,4,BuiltIn,3,641.0,3,3,Y,192,0,1,438780,0.8333333333332575,0.8333333333332575,3.0,1.0,0,1
1233,80,RL,9150,3,Lvl,Corner,1,NAmes,0,1Fam,SLvl,6,5,Gable,1,BrkFace,305.0,3,CBlock,3,4,6,371.0,1,0.0,728.0,4,1,1,1431,1431,3,1,Typ,1,4,Basment,2,296.0,3,3,Y,64,0,0,165000,47.0,47.0,1.0,1.0,0,1
419,20,RL,7150,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,5,Gable,1,BrkFace,60.0,3,CBlock,3,1,4,432.0,1,0.0,460.0,3,1,1,892,892,3,1,Typ,0,0,Attchd,2,288.0,3,3,Y,0,2,0,100000,42.58333333333326,42.58333333333326,1.0,0.0,0,0
633,20,RL,12285,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,7,6,Gable,1,BrkFace,128.0,3,CBlock,3,1,4,544.0,1,0.0,785.0,4,1,1,1329,1329,3,1,Typ,2,4,Attchd,1,441.0,3,3,Y,0,0,0,176000,49.66666666666674,49.66666666666674,1.0,1.0,0,1
2722,20,RL,17920,4,Lvl,Inside,1,Sawyer,0,1Fam,1Story,5,4,Hip,1,None,0.0,3,CBlock,3,2,5,306.0,3,1085.0,372.0,3,1,1,1779,1779,3,1,Typ,1,4,Attchd,1,454.0,3,3,Y,0,0,0,170000,51.58333333333326,32.58333333333326,2.0,1.0,0,1
469,120,RL,3684,4,Lvl,Inside,1,Blmngtn,0,TwnhsE,1Story,7,5,Hip,2,BrkFace,130.0,3,PConc,3,1,1,0.0,1,0.0,1373.0,5,1,1,1555,1555,2,1,Typ,1,3,Attchd,3,660.0,3,3,Y,143,0,0,174000,2.5,2.5,2.0,0.0,0,1
1365,50,RM,7006,4,Lvl,Inside,1,IDOTRR,0,1Fam,1.5Fin,6,6,Gable,6,None,0.0,3,PConc,3,1,3,121.0,1,0.0,647.0,3,1,1,788,1236,3,1,Typ,1,4,Detchd,1,384.0,3,3,Y,0,3,0,127000,83.66666666666674,58.66666666666674,3.0,0.0,0,0
1098,60,RL,8390,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,831.0,5,1,1,873,1651,3,1,Typ,1,3,BuiltIn,3,450.0,3,3,Y,0,0,0,185900,9.416666666666742,9.416666666666742,2.0,1.0,0,1
711,30,RM,5784,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,5,8,Gable,4,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,190.0,4,1,0,886,886,2,1,Typ,0,0,Attchd,1,273.0,3,3,Y,144,0,0,91300,72.0,14.0,1.0,0.0,0,1
2808,20,RL,9135,4,Lvl,Inside,1,CollgCr,0,1Fam,1Story,6,5,Gable,2,BrkFace,120.0,3,PConc,3,3,6,340.0,1,0.0,1342.0,5,1,1,1700,1700,3,1,Typ,0,0,Attchd,2,544.0,3,3,Y,192,0,0,200000,3.4166666666667425,3.4166666666667425,3.0,0.0,0,1
1959,50,RL,10496,4,Lvl,Inside,1,NAmes,0,1Fam,1.5Fin,6,6,Gable,1,BrkFace,320.0,3,CBlock,3,2,3,196.0,1,0.0,844.0,5,1,1,1168,1846,3,1,Typ,1,4,Attchd,1,315.0,3,3,Y,0,2,0,143000,58.08333333333326,57.08333333333326,2.0,0.0,0,0
2720,50,RL,13650,4,Lvl,Inside,1,Sawyer,0,1Fam,1.5Fin,5,5,Gable,4,None,0.0,4,CBlock,3,1,5,57.0,4,441.0,554.0,5,1,1,1252,1920,4,1,Typ,1,4,Attchd,1,451.0,3,3,Y,0,0,0,172500,48.58333333333326,48.58333333333326,3.0,0.0,0,0
2170,20,RL,8308,4,Lvl,Inside,1,Edwards,0,1Fam,1Story,4,6,Gable,2,Stone,20.0,4,CBlock,3,1,4,132.0,2,841.0,115.0,3,1,1,1088,1088,2,1,Typ,0,0,Detchd,1,520.0,3,3,P,0,0,0,110000,44.5,44.5,1.0,0.0,0,0
603,20,RL,9450,3,Lvl,Corner,1,NAmes,0,1Fam,1Story,4,5,Gable,1,BrkFace,160.0,3,CBlock,3,1,4,775.0,1,0.0,265.0,3,1,1,1362,1362,3,1,Typ,1,4,Attchd,2,768.0,3,3,Y,0,3,0,140000,52.41666666666674,52.41666666666674,2.0,0.0,0,1
2113,20,RL,9317,3,Lvl,Inside,1,CollgCr,0,1Fam,1Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,24.0,1,0.0,1290.0,4,1,1,1314,1314,3,1,Typ,1,4,Attchd,2,440.0,3,3,Y,0,0,0,176432,1.25,1.25,2.0,0.0,0,1
1146,20,RL,7153,4,Lvl,Inside,1,SawyerW,0,1Fam,1Story,6,5,Gable,1,BrkFace,88.0,3,CBlock,3,1,6,1200.0,1,0.0,78.0,4,1,1,1294,1294,3,1,Typ,0,0,Attchd,2,496.0,3,3,Y,112,2,0,179200,17.5,17.5,3.0,0.0,0,1
2105,20,RL,8814,4,Lvl,Inside,1,CollgCr,0,1Fam,1Story,7,5,Gable,2,BrkFace,80.0,3,PConc,3,1,6,925.0,1,0.0,349.0,5,1,1,1274,1274,3,1,Typ,0,0,Attchd,2,508.0,3,3,Y,264,0,1,203000,2.0833333333332575,0.08333333333325754,3.0,0.0,0,1
1786,20,RL,9849,4,Lvl,Inside,1,Somerst,0,1Fam,1Story,7,6,Hip,2,Stone,230.0,3,PConc,3,3,1,0.0,1,0.0,1689.0,5,1,1,1689,1689,3,1,Typ,0,0,Attchd,2,954.0,3,3,Y,0,0,1,248328,0.5,0.5,2.0,0.0,0,1
961,20,RL,14463,3,HLS,Corner,1,Timber,0,1Fam,1Story,9,5,Gable,5,BrkFace,406.0,3,PConc,3,4,6,1115.0,1,0.0,526.0,5,1,1,1641,1641,3,1,Typ,0,0,Attchd,3,885.0,3,3,Y,0,0,0,316500,1.0833333333332575,1.0833333333332575,3.0,0.0,0,1
1405,50,RL,5190,4,Lvl,Inside,1,Edwards,0,1Fam,1.5Fin,7,5,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,570.0,3,1,1,617,1079,2,1,Typ,1,4,Attchd,1,249.0,3,3,Y,135,0,0,125600,60.08333333333326,58.08333333333326,1.0,0.0,0,0
1324,20,RM,9750,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,5,6,Gable,4,BrkFace,164.0,3,CBlock,3,1,3,200.0,1,0.0,784.0,4,1,1,984,984,2,1,Typ,0,0,Detchd,1,308.0,3,3,N,0,0,0,110000,49.5,49.5,2.0,0.0,0,0
1986,30,RM,6000,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,4,4,Hip,4,None,0.0,3,PConc,3,1,5,250.0,1,0.0,710.0,4,1,0,960,960,2,1,Typ,0,0,Detchd,1,308.0,3,3,Y,0,0,0,108500,87.58333333333326,57.58333333333326,1.0,0.0,0,1
307,20,C (all),8712,4,Bnk,Inside,2,IDOTRR,0,1Fam,1Story,5,5,Hip,1,None,0.0,3,CBlock,3,3,1,0.0,1,0.0,540.0,3,0,0,1044,1044,2,1,Typ,0,0,Basment,1,504.0,3,3,N,0,0,0,55993,58.5,58.5,1.0,0.0,0,0
180,50,RM,11851,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,5,7,Gable,2,None,0.0,4,BrkTil,3,1,4,780.0,1,0.0,247.0,5,1,1,1027,1633,3,1,Typ,1,4,Detchd,1,240.0,3,3,Y,0,0,0,129000,62.5,1.5,1.0,0.0,0,1
2896,20,RL,13811,3,Lvl,Inside,1,Timber,0,1Fam,1Story,6,6,Gable,1,BrkFace,72.0,3,CBlock,4,1,6,980.0,2,40.0,92.0,4,1,1,1137,1137,2,1,Typ,1,3,Attchd,1,551.0,3,3,Y,125,0,0,176000,19.583333333333258,19.583333333333258,3.0,0.0,0,0
668,20,RL,10143,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,6,7,Gable,1,BrkFace,295.0,3,CBlock,3,1,3,384.0,1,0.0,996.0,2,1,1,1380,1380,3,1,Typ,0,0,Attchd,1,364.0,3,3,Y,0,2,0,154000,46.5,46.5,1.0,1.0,0,1
1582,20,RL,18265,4,Lvl,Corner,1,Timber,0,1Fam,1Story,6,5,Gable,1,BrkFace,228.0,4,CBlock,4,3,6,920.0,3,60.0,276.0,5,1,1,1256,1256,3,1,Typ,1,2,Attchd,1,578.0,3,3,Y,282,0,0,180000,22.25,22.25,2.0,0.0,0,0
2285,120,RM,4224,4,Lvl,Inside,1,MeadowV,0,TwnhsE,1Story,5,5,Gable,5,None,0.0,3,PConc,3,1,5,874.0,1,0.0,268.0,3,1,1,1142,1142,3,1,Typ,1,1,Attchd,3,528.0,3,3,Y,536,3,0,134000,31.666666666666742,31.666666666666742,2.0,1.0,0,1
2079,20,RL,12615,4,Lvl,Corner,1,Edwards,0,1Fam,1Story,6,7,Gable,1,None,0.0,3,CBlock,4,3,5,477.0,1,0.0,725.0,3,1,1,2158,2158,4,1,Typ,1,4,Attchd,1,576.0,3,3,Y,0,3,0,243000,57.5,6.5,3.0,0.0,0,1
2272,20,RL,14536,4,Lvl,Inside,1,Timber,0,1Fam,1Story,8,5,Hip,2,BrkFace,236.0,3,PConc,3,3,6,1300.0,1,0.0,316.0,5,1,1,1629,1629,3,1,Typ,1,4,Attchd,3,808.0,3,3,Y,0,0,0,270000,5.9166666666667425,4.9166666666667425,3.0,0.0,0,1
2250,20,RL,9187,4,Bnk,Corner,1,Mitchel,0,1Fam,1Story,6,5,Gable,2,None,0.0,4,PConc,3,1,5,336.0,1,0.0,748.0,3,1,1,1080,1080,3,1,Typ,0,0,Attchd,1,484.0,3,3,Y,120,0,0,134000,24.5,24.5,1.0,1.0,0,1
502,60,RL,9900,4,Low,Inside,2,NoRidge,0,1Fam,2Story,7,5,Gable,1,BrkFace,256.0,3,PConc,3,4,6,987.0,1,0.0,360.0,5,1,1,1372,2646,4,1,Typ,1,3,Attchd,2,656.0,3,3,Y,340,0,0,260000,16.333333333333258,16.333333333333258,3.0,1.0,0,1
2166,60,RL,8333,4,Lvl,Inside,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,738.0,4,1,1,738,1491,3,1,Typ,1,4,Attchd,2,484.0,3,3,Y,100,0,0,168675,1.4166666666667425,1.4166666666667425,2.0,1.0,0,1
1622,80,RL,10147,3,Lvl,CulDSac,1,Gilbert,0,1Fam,SLvl,6,5,Gable,1,BrkFace,32.0,3,PConc,3,1,2,186.0,1,0.0,206.0,4,1,1,924,1694,3,1,Typ,1,3,BuiltIn,3,398.0,3,3,Y,256,3,0,160000,13.25,13.25,2.0,1.0,0,1
1299,50,RM,5914,4,Lvl,Inside,1,OldTown,0,1Fam,1.5Fin,5,9,Gable,1,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,684.0,4,1,1,684,1080,3,1,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,95000,118.75,12.75,1.0,0.0,0,1
832,60,RL,11646,3,Lvl,Inside,1,CollgCr,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,3,1,0.0,1,0.0,704.0,5,1,1,704,1422,3,1,Typ,1,4,Attchd,3,440.0,3,3,Y,36,0,0,173000,4.5833333333332575,3.5833333333332575,2.0,1.0,0,1
2470,20,FV,7200,4,Lvl,Inside,1,Somerst,0,1Fam,1Story,7,5,Gable,2,None,0.0,3,PConc,4,1,1,0.0,1,0.0,1293.0,5,1,1,1301,1301,2,1,Typ,1,4,Attchd,2,572.0,3,3,Y,216,0,1,187750,0.6666666666667425,0.6666666666667425,3.0,0.0,0,1
1017,60,RL,20544,3,Lvl,CulDSac,1,NWAmes,0,1Fam,2Story,7,6,Gable,1,BrkFace,123.0,4,CBlock,3,1,1,0.0,1,0.0,791.0,4,1,1,1236,2093,3,1,Typ,1,3,Attchd,3,542.0,3,3,Y,364,3,0,215000,22.916666666666742,17.916666666666742,2.0,1.0,0,1
1384,20,RL,9981,3,Lvl,Corner,1,Sawyer,0,1Fam,1Story,5,5,Gable,4,BrkFace,340.0,3,CBlock,3,2,4,221.0,1,0.0,852.0,4,1,1,1073,1073,3,1,Typ,0,0,Attchd,2,270.0,3,3,Y,0,3,0,120000,41.25,41.25,1.0,0.0,0,1
1790,20,RL,8251,4,Lvl,Inside,1,Somerst,0,1Fam,1Story,7,5,Gable,2,BrkFace,143.0,3,PConc,4,3,6,778.0,1,0.0,716.0,5,1,1,1506,1506,3,1,Typ,1,4,Attchd,2,672.0,3,3,Y,192,0,0,249000,2.3333333333332575,1.3333333333332575,3.0,0.0,0,1
2530,20,RL,10140,4,Lvl,Inside,1,NWAmes,0,1Fam,1Story,7,6,Hip,1,BrkFace,264.0,3,CBlock,3,1,4,553.0,2,68.0,713.0,4,1,1,1334,1334,3,1,Typ,0,0,Attchd,2,477.0,3,3,Y,0,0,0,164500,39.33333333333326,39.33333333333326,3.0,0.0,0,1
2893,120,RM,8239,3,Lvl,Inside,1,GrnHill,0,TwnhsE,1Story,7,5,Gable,1,None,0.0,3,CBlock,0,0,0,0.0,0,0.0,0.0,4,1,1,1295,1295,2,1,Typ,0,0,Attchd,2,312.0,3,3,Y,0,0,0,230000,20.916666666666742,20.916666666666742,2.0,0.0,0,0
2027,70,RM,5700,3,Lvl,Corner,1,OldTown,0,1Fam,2Story,7,6,Gable,1,None,0.0,3,BrkTil,3,1,3,336.0,1,0.0,336.0,4,0,0,672,1344,3,1,Typ,1,4,Attchd,1,456.0,3,3,Y,0,4,0,140000,78.75,17.75,2.0,1.0,0,1
683,20,RL,7200,4,Lvl,Corner,1,NAmes,0,1Fam,1Story,5,7,Gable,4,None,0.0,4,CBlock,4,1,5,630.0,4,102.0,0.0,3,1,1,732,732,2,1,Typ,0,0,Detchd,1,240.0,3,3,Y,0,0,0,118900,57.75,57.75,2.0,0.0,0,1
823,20,RL,9178,4,Lvl,Inside,1,CollgCr,0,1Fam,1Story,8,5,Gable,2,None,0.0,3,PConc,3,3,1,0.0,1,0.0,1468.0,5,1,1,1468,1468,3,1,Typ,1,4,Attchd,2,904.0,3,3,Y,192,0,0,239900,1.5,1.5,2.0,0.0,0,1
2374,120,RL,4043,4,Lvl,Inside,1,NPkVill,0,TwnhsE,1Story,6,5,Gable,1,None,0.0,3,CBlock,3,1,5,727.0,4,156.0,186.0,4,1,1,1069,1069,2,1,Typ,1,1,Attchd,2,440.0,3,3,Y,0,0,0,146300,31.583333333333258,31.583333333333258,2.0,1.0,0,1
1594,120,RM,4224,4,Lvl,Inside,1,MeadowV,0,TwnhsE,1Story,5,6,Gable,5,None,0.0,3,PConc,3,1,6,769.0,1,0.0,271.0,4,1,1,1040,1040,3,1,Typ,0,0,Attchd,1,499.0,3,3,Y,0,0,0,124000,33.5,33.5,1.0,0.0,0,1
2049,190,RL,11235,4,Lvl,Inside,1,Sawyer,0,2fmCon,SFoyer,5,5,Gable,1,None,0.0,3,CBlock,3,3,5,925.0,1,0.0,0.0,3,1,1,999,999,3,1,Typ,0,0,Detchd,1,308.0,3,3,Y,40,3,0,130000,44.25,44.25,2.0,0.0,0,1
1813,20,RL,8450,4,Lvl,Inside,1,SawyerW,0,1Fam,1Story,7,5,Gable,2,BrkFace,108.0,3,PConc,3,1,1,0.0,1,0.0,1349.0,5,1,1,1349,1349,3,1,Typ,0,0,Attchd,1,539.0,3,3,Y,120,4,0,179000,8.0,7.0,2.0,0.0,0,1
365,20,RL,11851,4,Lvl,Corner,1,Gilbert,0,1Fam,1Story,7,5,Gable,1,None,0.0,3,PConc,3,1,1,0.0,1,0.0,1424.0,5,1,1,1442,1442,3,1,Typ,0,0,Attchd,2,500.0,3,3,Y,0,0,0,180500,19.416666666666742,19.416666666666742,2.0,0.0,0,1
176,30,RM,4608,4,Lvl,Corner,1,OldTown,0,1Fam,1Story,4,6,Gable,4,None,0.0,4,CBlock,3,1,1,0.0,1,0.0,747.0,3,1,1,747,747,2,1,Typ,0,0,Attchd,1,220.0,3,3,Y,0,0,0,80000,65.5,60.5,1.0,0.0,0,0
510,20,RL,9262,4,Lvl,Inside,1,Somerst,0,1Fam,1Story,8,5,Gable,5,Stone,194.0,3,PConc,3,1,1,0.0,1,0.0,1573.0,5,1,1,1578,1578,3,1,Typ,1,4,Attchd,3,840.0,3,3,Y,0,0,1,287090,1.4166666666667425,0.41666666666674246,2.0,0.0,0,1
1326,20,RM,12702,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,5,5,Gable,3,None,0.0,3,PConc,0,0,0,0.0,0,0.0,0.0,4,1,0,882,882,2,1,Typ,0,0,Detchd,1,308.0,3,3,Y,0,0,0,97000,53.0,53.0,1.0,0.0,0,1
2423,120,RL,2938,4,Lvl,Inside,1,Blmngtn,0,TwnhsE,1Story,7,5,Gable,2,BrkFace,40.0,3,PConc,3,3,6,1038.0,1,0.0,330.0,5,1,1,1511,1511,2,1,Typ,1,3,Attchd,3,398.0,3,3,Y,130,0,0,246990,4.4166666666667425,4.4166666666667425,3.0,0.0,0,1
1631,20,RL,18160,4,Lvl,Inside,1,Gilbert,0,1Fam,1Story,6,6,Gable,1,BrkCmn,138.0,3,CBlock,3,3,4,550.0,1,0.0,752.0,2,1,1,1128,1128,3,1,Typ,1,3,Attchd,1,480.0,3,3,P,0,3,0,154204,43.25,43.25,2.0,0.0,0,1
1263,20,RL,11355,3,Lvl,Corner,1,NAmes,0,1Fam,1Story,7,7,Gable,1,BrkFace,125.0,3,CBlock,3,1,4,637.0,1,0.0,675.0,5,1,1,1312,1312,3,1,Typ,1,4,Attchd,2,495.0,3,3,Y,0,3,0,186000,50.33333333333326,7.3333333333332575,1.0,1.0,0,1
1046,160,RM,1680,4,Lvl,Inside,1,BrDale,0,Twnhs,2Story,5,5,Gable,1,BrkFace,356.0,3,CBlock,3,1,3,350.0,1,0.0,280.0,3,1,1,630,1302,3,1,Typ,0,0,Detchd,1,264.0,3,3,Y,0,0,0,111750,37.0,37.0,2.0,1.0,0,0
47,20,RL,14300,4,HLS,Inside,2,NridgHt,0,1Fam,1Story,9,5,Hip,2,BrkFace,1095.0,3,PConc,3,4,6,1373.0,1,0.0,1473.0,5,1,1,2696,2696,3,1,Typ,2,4,Attchd,3,958.0,3,3,Y,220,0,0,500000,7.5,6.5,3.0,1.0,0,1
1424,60,RL,10616,3,Lvl,Inside,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,628.0,5,1,1,628,1356,3,1,Typ,1,4,BuiltIn,3,484.0,3,3,Y,100,0,1,177439,1.25,1.25,2.0,1.0,0,1
429,60,RL,11308,3,Lvl,Inside,1,NridgHt,0,1Fam,2Story,9,5,Gable,2,Stone,154.0,3,PConc,3,3,6,936.0,1,0.0,168.0,5,1,1,1130,2184,3,1,Typ,1,4,Attchd,3,836.0,3,3,Y,0,0,0,335000,1.5833333333332575,1.5833333333332575,3.0,1.0,0,1
1031,60,RL,10480,4,Lvl,Inside,1,NWAmes,0,1Fam,2Story,7,6,Hip,1,BrkFace,660.0,3,CBlock,3,1,5,403.0,1,0.0,400.0,3,1,1,1098,1964,4,1,Typ,1,4,Attchd,2,483.0,3,3,Y,0,0,0,205000,32.75,32.75,2.0,1.0,0,1
1635,120,RL,5118,3,HLS,Inside,1,StoneBr,0,TwnhsE,1Story,8,5,Gable,5,None,0.0,3,PConc,3,4,6,926.0,1,0.0,386.0,4,1,1,1321,1321,1,1,Typ,1,3,Attchd,2,484.0,3,3,Y,0,0,0,212000,17.666666666666742,17.666666666666742,2.0,0.0,0,1
309,120,RM,3811,3,HLS,Corner,2,Crawfor,0,TwnhsE,1Story,8,5,Hip,5,Stone,186.0,3,PConc,3,4,6,1373.0,1,0.0,221.0,5,1,1,1646,1646,2,1,Typ,1,4,Attchd,3,525.0,3,3,Y,128,0,0,246000,6.4166666666667425,5.4166666666667425,3.0,1.0,0,1
1020,20,RL,10825,3,Lvl,Inside,1,NWAmes,0,1Fam,1Story,7,7,Gable,1,BrkFace,174.0,3,CBlock,3,2,6,747.0,1,0.0,513.0,3,1,1,1260,1260,3,1,Typ,0,0,Attchd,1,598.0,3,3,Y,152,0,0,181900,25.583333333333258,25.583333333333258,3.0,0.0,0,0
